,source,target,count
50596,chr7_77325000_77330000,chr7_77350000_77355000,25
50597,chr7_77325000_77330000,chr7_77380000_77385000,1717
50598,chr7_77325000_77330000,chr7_77385000_77390000,1215
50599,chr7_77325000_77330000,chr7_77425000_77430000,14
50600,chr7_7735000_7740000,chr7_7800000_7805000,17
50601,chr7_77425000_77430000,chr7_77460000_77465000,19
50602,chr7_77425000_77430000,chr7_77565000_77570000,13
50603,chr7_7800000_7805000,chr7_7835000_7840000,17
50604,chr7_7800000_7805000,chr7_8005000_8010000,10
50605,chr7_78915000_78920000,chr7_79080000_79085000,17
50606,chr7_78920000_78925000,chr7_79125000_79130000,11
50607,chr7_79080000_79085000,chr7_79250000_79255000,11
50608,chr7_79685000_79690000,chr7_80080000_80085000,11
50609,chr7_79715000_79720000,chr7_79760000_79765000,17
50610,chr7_79760000_79765000,chr7_79845000_79850000,20
50611,chr7_79760000_79765000,chr7_79860000_79865000,1424
50612,chr7_79760000_79765000,chr7_79905000_79910000,13
50613,chr7_79760000_79765000,chr7_79975000_79980000,15
50614,chr7_79760000_79765000,chr7_80020000_80025000,1115
50615,chr7_79760000_79765000,chr7_80040000_80045000,1416
50616,chr7_79765000_79770000,chr7_79845000_79850000,18
50617,chr7_79765000_79770000,chr7_79860000_79865000,23
50618,chr7_79765000_79770000,chr7_79905000_79910000,14
50619,chr7_79765000_79770000,chr7_79940000_79945000,14
50620,chr7_79765000_79770000,chr7_80040000_80045000,1112
50621,chr7_79770000_79775000,chr7_79845000_79850000,14
50622,chr7_79770000_79775000,chr7_79860000_79865000,14
50623,chr7_79780000_79785000,chr7_79845000_79850000,1522
50624,chr7_79780000_79785000,chr7_79860000_79865000,17
50625,chr7_79780000_79785000,chr7_79905000_79910000,12
50626,chr7_79845000_79850000,chr7_80015000_80020000,10
50627,chr7_79845000_79850000,chr7_80040000_80045000,1112
50628,chr7_79860000_79865000,chr7_79905000_79910000,2718
50629,chr7_79860000_79865000,chr7_79975000_79980000,14
50630,chr7_79860000_79865000,chr7_80020000_80025000,14
50631,chr7_79860000_79865000,chr7_80040000_80045000,13
50632,chr7_80055000_80060000,chr7_80285000_80290000,10
50633,chr7_80125000_80130000,chr7_80285000_80290000,11
50634,chr7_80325000_80330000,chr7_81085000_81090000,11
50635,chr7_80325000_80330000,chr7_81090000_81095000,9
50636,chr7_80330000_80335000,chr7_81085000_81090000,9
50637,chr7_80455000_80460000,chr7_80700000_80705000,12
50638,chr7_80480000_80485000,chr7_80640000_80645000,12
50639,chr7_80480000_80485000,chr7_80700000_80705000,12
50640,chr7_80490000_80495000,chr7_80700000_80705000,11
50641,chr7_80515000_80520000,chr7_80700000_80705000,14
50642,chr7_80520000_80525000,chr7_80700000_80705000,12
50643,chr7_80525000_80530000,chr7_80700000_80705000,25
50644,chr7_80530000_80535000,chr7_80700000_80705000,1724
50645,chr7_80535000_80540000,chr7_80700000_80705000,1427
50646,chr7_80540000_80545000,chr7_80700000_80705000,1530
50647,chr7_80545000_80550000,chr7_80570000_80575000,3354
50648,chr7_80545000_80550000,chr7_80575000_80580000,20
50649,chr7_80545000_80550000,chr7_80635000_80640000,14
50650,chr7_80545000_80550000,chr7_80640000_80645000,4233
50651,chr7_80545000_80550000,chr7_80645000_80650000,17
50652,chr7_80545000_80550000,chr7_80690000_80695000,11
50653,chr7_80545000_80550000,chr7_80695000_80700000,17
50654,chr7_80545000_80550000,chr7_80700000_80705000,67100
50655,chr7_80545000_80550000,chr7_80705000_80710000,1311
50656,chr7_80545000_80550000,chr7_80725000_80730000,11
50657,chr7_80545000_80550000,chr7_80890000_80895000,10
50658,chr7_80545000_80550000,chr7_81085000_81090000,1011
50659,chr7_80550000_80555000,chr7_80570000_80575000,3344
50660,chr7_80550000_80555000,chr7_80640000_80645000,3629
50661,chr7_80550000_80555000,chr7_80695000_80700000,14
50662,chr7_80550000_80555000,chr7_80700000_80705000,4375
50663,chr7_80550000_80555000,chr7_81085000_81090000,11
50664,chr7_80550000_80555000,chr7_81090000_81095000,9
50665,chr7_80555000_80560000,chr7_80640000_80645000,1819
50666,chr7_80555000_80560000,chr7_80700000_80705000,3336
50667,chr7_80560000_80565000,chr7_80640000_80645000,2721
50668,chr7_80560000_80565000,chr7_80700000_80705000,2943
50669,chr7_80565000_80570000,chr7_80700000_80705000,1421
50670,chr7_80570000_80575000,chr7_80635000_80640000,14
50671,chr7_80570000_80575000,chr7_80640000_80645000,4044
50672,chr7_80570000_80575000,chr7_80645000_80650000,2917
50673,chr7_80570000_80575000,chr7_80695000_80700000,18
50674,chr7_80570000_80575000,chr7_80700000_80705000,6666
50675,chr7_80570000_80575000,chr7_80705000_80710000,13
50676,chr7_80575000_80580000,chr7_80640000_80645000,17
50677,chr7_80575000_80580000,chr7_80700000_80705000,1819
50678,chr7_80580000_80585000,chr7_80700000_80705000,1414
50679,chr7_80585000_80590000,chr7_80700000_80705000,14
50680,chr7_80600000_80605000,chr7_80700000_80705000,13
50681,chr7_80605000_80610000,chr7_80700000_80705000,16
50682,chr7_80610000_80615000,chr7_80640000_80645000,29
50683,chr7_80630000_80635000,chr7_80700000_80705000,2520
50684,chr7_80635000_80640000,chr7_80700000_80705000,2827
50685,chr7_80640000_80645000,chr7_80690000_80695000,19
50686,chr7_80640000_80645000,chr7_80695000_80700000,1830
50687,chr7_80640000_80645000,chr7_80700000_80705000,12091
50688,chr7_80640000_80645000,chr7_80705000_80710000,1816
50689,chr7_80640000_80645000,chr7_80710000_80715000,1619
50690,chr7_80640000_80645000,chr7_80930000_80935000,13
50691,chr7_80640000_80645000,chr7_81085000_81090000,9
50692,chr7_80645000_80650000,chr7_80695000_80700000,16
50693,chr7_80645000_80650000,chr7_80700000_80705000,3344
50694,chr7_80660000_80665000,chr7_80700000_80705000,21
50695,chr7_80700000_80705000,chr7_80725000_80730000,28
50696,chr7_80700000_80705000,chr7_80760000_80765000,22
50697,chr7_80700000_80705000,chr7_80785000_80790000,18
50698,chr7_80700000_80705000,chr7_80790000_80795000,16
50699,chr7_80700000_80705000,chr7_80820000_80825000,15
50700,chr7_80700000_80705000,chr7_80835000_80840000,15
50701,chr7_80700000_80705000,chr7_80875000_80880000,15
50702,chr7_80700000_80705000,chr7_80890000_80895000,1214
50703,chr7_80700000_80705000,chr7_80910000_80915000,10
50704,chr7_80700000_80705000,chr7_80915000_80920000,15
50705,chr7_80700000_80705000,chr7_80925000_80930000,21
50706,chr7_80700000_80705000,chr7_81060000_81065000,15
50707,chr7_80700000_80705000,chr7_81070000_81075000,1313
50708,chr7_80700000_80705000,chr7_81075000_81080000,10
50709,chr7_80700000_80705000,chr7_81080000_81085000,10
50710,chr7_80700000_80705000,chr7_81085000_81090000,1115
50711,chr7_81125000_81130000,chr7_81645000_81650000,14
50712,chr7_815000_820000,chr7_870000_875000,16
50713,chr7_82230000_82235000,chr7_82355000_82360000,10
50714,chr7_825000_830000,chr7_850000_855000,24
50715,chr7_825000_830000,chr7_870000_875000,23
50716,chr7_825000_830000,chr7_875000_880000,13
50717,chr7_825000_830000,chr7_880000_885000,11
50718,chr7_825000_830000,chr7_910000_915000,11
50719,chr7_830000_835000,chr7_870000_875000,19
50720,chr7_83640000_83645000,chr7_83685000_83690000,19
50721,chr7_83640000_83645000,chr7_83815000_83820000,12
50722,chr7_83660000_83665000,chr7_83685000_83690000,20
50723,chr7_83685000_83690000,chr7_83810000_83815000,12
50724,chr7_83685000_83690000,chr7_83815000_83820000,1422
50725,chr7_83685000_83690000,chr7_83865000_83870000,15
50726,chr7_83815000_83820000,chr7_83865000_83870000,2830
50727,chr7_83820000_83825000,chr7_83865000_83870000,2332
50728,chr7_83820000_83825000,chr7_83875000_83880000,13
50729,chr7_83825000_83830000,chr7_83845000_83850000,36
50730,chr7_83825000_83830000,chr7_83860000_83865000,19
50731,chr7_83825000_83830000,chr7_83865000_83870000,3138
50732,chr7_83830000_83835000,chr7_83865000_83870000,25
50733,chr7_83865000_83870000,chr7_84040000_84045000,16
50734,chr7_83865000_83870000,chr7_84150000_84155000,9
50735,chr7_840000_845000,chr7_875000_880000,18
50736,chr7_84305000_84310000,chr7_84325000_84330000,26
50737,chr7_845000_850000,chr7_870000_875000,2728
50738,chr7_84700000_84705000,chr7_84785000_84790000,12
50739,chr7_850000_855000,chr7_870000_875000,82138
50740,chr7_850000_855000,chr7_875000_880000,3854
50741,chr7_850000_855000,chr7_885000_890000,24
50742,chr7_850000_855000,chr7_910000_915000,27
50743,chr7_850000_855000,chr7_915000_920000,15
50744,chr7_86795000_86800000,chr7_86825000_86830000,14
50745,chr7_86935000_86940000,chr7_87045000_87050000,10
50746,chr7_86935000_86940000,chr7_87050000_87055000,9
50747,chr7_86940000_86945000,chr7_87035000_87040000,11
50748,chr7_86940000_86945000,chr7_87040000_87045000,4024
50749,chr7_86940000_86945000,chr7_87045000_87050000,1614
50750,chr7_86940000_86945000,chr7_87050000_87055000,11
50751,chr7_86945000_86950000,chr7_86970000_86975000,1927
50752,chr7_86945000_86950000,chr7_87040000_87045000,1421
50753,chr7_870000_875000,chr7_895000_900000,19
50754,chr7_870000_875000,chr7_900000_905000,1925
50755,chr7_870000_875000,chr7_910000_915000,1823
50756,chr7_87425000_87430000,chr7_87520000_87525000,10
50757,chr7_87875000_87880000,chr7_87915000_87920000,23
50758,chr7_87875000_87880000,chr7_87920000_87925000,18
50759,chr7_87875000_87880000,chr7_87945000_87950000,14
50760,chr7_87875000_87880000,chr7_87985000_87990000,10
50761,chr7_87880000_87885000,chr7_87920000_87925000,26
50762,chr7_87885000_87890000,chr7_87915000_87920000,2424
50763,chr7_87885000_87890000,chr7_87945000_87950000,16
50764,chr7_87905000_87910000,chr7_87945000_87950000,18
50765,chr7_87915000_87920000,chr7_87945000_87950000,33
50766,chr7_87915000_87920000,chr7_87965000_87970000,14
50767,chr7_87920000_87925000,chr7_87945000_87950000,28
50768,chr7_89780000_89785000,chr7_89890000_89895000,9
50769,chr7_89785000_89790000,chr7_89870000_89875000,12
50770,chr7_89940000_89945000,chr7_90055000_90060000,9
50771,chr7_89970000_89975000,chr7_90030000_90035000,12
50772,chr7_90010000_90015000,chr7_90030000_90035000,5334
50773,chr7_90010000_90015000,chr7_90035000_90040000,23
50774,chr7_90010000_90015000,chr7_90040000_90045000,18
50775,chr7_90715000_90720000,chr7_91410000_91415000,9
50776,chr7_91185000_91190000,chr7_91205000_91210000,22
50777,chr7_91185000_91190000,chr7_91400000_91405000,14
50778,chr7_91350000_91355000,chr7_91395000_91400000,13
50779,chr7_91480000_91485000,chr7_91505000_91510000,18
50780,chr7_91650000_91655000,chr7_91760000_91765000,16
50781,chr7_91740000_91745000,chr7_91760000_91765000,28
50782,chr7_91760000_91765000,chr7_92075000_92080000,1219
50783,chr7_91760000_91765000,chr7_92095000_92100000,10
50784,chr7_91875000_91880000,chr7_91895000_91900000,29
50785,chr7_91885000_91890000,chr7_91910000_91915000,18
50786,chr7_92250000_92255000,chr7_92295000_92300000,15
50787,chr7_92250000_92255000,chr7_92320000_92325000,21
50788,chr7_92250000_92255000,chr7_92380000_92385000,18
50789,chr7_92250000_92255000,chr7_92390000_92395000,12
50790,chr7_92250000_92255000,chr7_92395000_92400000,12
50791,chr7_92250000_92255000,chr7_92455000_92460000,11
50792,chr7_92250000_92255000,chr7_92460000_92465000,2118
50793,chr7_92250000_92255000,chr7_92465000_92470000,17
50794,chr7_92250000_92255000,chr7_92675000_92680000,13
50795,chr7_92250000_92255000,chr7_92680000_92685000,10
50796,chr7_92260000_92265000,chr7_92455000_92460000,17
50797,chr7_92260000_92265000,chr7_92460000_92465000,11
50798,chr7_92265000_92270000,chr7_92380000_92385000,14
50799,chr7_92265000_92270000,chr7_92395000_92400000,13
50800,chr7_92265000_92270000,chr7_92455000_92460000,14
50801,chr7_92265000_92270000,chr7_92460000_92465000,1618
50802,chr7_92270000_92275000,chr7_92455000_92460000,11
50803,chr7_92310000_92315000,chr7_92455000_92460000,15
50804,chr7_92310000_92315000,chr7_92460000_92465000,13
50805,chr7_92320000_92325000,chr7_92380000_92385000,22
50806,chr7_92320000_92325000,chr7_92390000_92395000,16
50807,chr7_92320000_92325000,chr7_92400000_92405000,14
50808,chr7_92320000_92325000,chr7_92455000_92460000,1928
50809,chr7_92320000_92325000,chr7_92460000_92465000,2322
50810,chr7_92320000_92325000,chr7_92680000_92685000,12
50811,chr7_92325000_92330000,chr7_92375000_92380000,1624
50812,chr7_92325000_92330000,chr7_92380000_92385000,25
50813,chr7_92325000_92330000,chr7_92390000_92395000,21
50814,chr7_92325000_92330000,chr7_92395000_92400000,1919
50815,chr7_92325000_92330000,chr7_92455000_92460000,1712
50816,chr7_92325000_92330000,chr7_92460000_92465000,1919
50817,chr7_92330000_92335000,chr7_92380000_92385000,18
50818,chr7_92330000_92335000,chr7_92415000_92420000,15
50819,chr7_92330000_92335000,chr7_92455000_92460000,12
50820,chr7_92330000_92335000,chr7_92460000_92465000,13
50821,chr7_92345000_92350000,chr7_92375000_92380000,18
50822,chr7_92345000_92350000,chr7_92390000_92395000,18
50823,chr7_92345000_92350000,chr7_92395000_92400000,15
50824,chr7_92345000_92350000,chr7_92455000_92460000,21
50825,chr7_92345000_92350000,chr7_92460000_92465000,1215
50826,chr7_92355000_92360000,chr7_92455000_92460000,13
50827,chr7_92360000_92365000,chr7_92395000_92400000,19
50828,chr7_92370000_92375000,chr7_92460000_92465000,13
50829,chr7_92375000_92380000,chr7_92455000_92460000,1517
50830,chr7_92375000_92380000,chr7_92460000_92465000,28
50831,chr7_92380000_92385000,chr7_92425000_92430000,19
50832,chr7_92380000_92385000,chr7_92435000_92440000,21
50833,chr7_92380000_92385000,chr7_92440000_92445000,22
50834,chr7_92380000_92385000,chr7_92455000_92460000,2326
50835,chr7_92380000_92385000,chr7_92460000_92465000,2637
50836,chr7_92380000_92385000,chr7_92465000_92470000,17
50837,chr7_92390000_92395000,chr7_92440000_92445000,16
50838,chr7_92390000_92395000,chr7_92455000_92460000,1622
50839,chr7_92390000_92395000,chr7_92460000_92465000,2540
50840,chr7_92395000_92400000,chr7_92420000_92425000,26
50841,chr7_92395000_92400000,chr7_92425000_92430000,25
50842,chr7_92395000_92400000,chr7_92435000_92440000,18
50843,chr7_92395000_92400000,chr7_92455000_92460000,18
50844,chr7_92395000_92400000,chr7_92460000_92465000,3226
50845,chr7_92400000_92405000,chr7_92420000_92425000,30
50846,chr7_92400000_92405000,chr7_92425000_92430000,27
50847,chr7_92400000_92405000,chr7_92455000_92460000,2318
50848,chr7_92400000_92405000,chr7_92460000_92465000,2017
50849,chr7_92415000_92420000,chr7_92455000_92460000,21
50850,chr7_92425000_92430000,chr7_92455000_92460000,22
50851,chr7_92425000_92430000,chr7_92460000_92465000,22
50852,chr7_92435000_92440000,chr7_92460000_92465000,20
50853,chr7_92460000_92465000,chr7_92615000_92620000,12
50854,chr7_92460000_92465000,chr7_92680000_92685000,1213
50855,chr7_92465000_92470000,chr7_92525000_92530000,15
50856,chr7_92465000_92470000,chr7_92545000_92550000,18
50857,chr7_92465000_92470000,chr7_92610000_92615000,12
50858,chr7_92465000_92470000,chr7_92615000_92620000,1216
50859,chr7_92960000_92965000,chr7_92985000_92990000,14
50860,chr7_93530000_93535000,chr7_93710000_93715000,11
50861,chr7_93630000_93635000,chr7_93695000_93700000,27
50862,chr7_93915000_93920000,chr7_94025000_94030000,10
50863,chr7_93920000_93925000,chr7_94025000_94030000,12
50864,chr7_93925000_93930000,chr7_94025000_94030000,12
50865,chr7_93930000_93935000,chr7_93960000_93965000,14
50866,chr7_94135000_94140000,chr7_94260000_94265000,13
50867,chr7_94135000_94140000,chr7_94265000_94270000,13
50868,chr7_95145000_95150000,chr7_95310000_95315000,9
50869,chr7_95170000_95175000,chr7_95310000_95315000,1012
50870,chr7_95170000_95175000,chr7_95315000_95320000,10
50871,chr7_95200000_95205000,chr7_95310000_95315000,11
50872,chr7_95350000_95355000,chr7_95500000_95505000,10
50873,chr7_955000_960000,chr7_980000_985000,10
50874,chr7_960000_965000,chr7_985000_990000,12
50875,chr7_96530000_96535000,chr7_96575000_96580000,15
50876,chr7_97650000_97655000,chr7_97790000_97795000,12
50877,chr7_97675000_97680000,chr7_97710000_97715000,14
50878,chr7_97675000_97680000,chr7_97735000_97740000,16
50879,chr7_97735000_97740000,chr7_97760000_97765000,1517
50880,chr7_97735000_97740000,chr7_97790000_97795000,12
50881,chr7_97910000_97915000,chr7_98030000_98035000,12
50882,chr7_97910000_97915000,chr7_98045000_98050000,1619
50883,chr7_97915000_97920000,chr7_98045000_98050000,1113
50884,chr7_97920000_97925000,chr7_98045000_98050000,16
50885,chr7_97925000_97930000,chr7_98025000_98030000,14
50886,chr7_97925000_97930000,chr7_98045000_98050000,2016
50887,chr7_97950000_97955000,chr7_97980000_97985000,17
50888,chr7_97980000_97985000,chr7_98000000_98005000,2533
50889,chr7_97980000_97985000,chr7_98025000_98030000,2323
50890,chr7_97980000_97985000,chr7_98030000_98035000,14
50891,chr7_97980000_97985000,chr7_98045000_98050000,26
50892,chr7_97990000_97995000,chr7_98025000_98030000,13
50893,chr7_98000000_98005000,chr7_98025000_98030000,28
50894,chr7_98025000_98030000,chr7_98045000_98050000,37
50895,chr7_98045000_98050000,chr7_98435000_98440000,1212
50896,chr7_98045000_98050000,chr7_98440000_98445000,10
50897,chr7_98050000_98055000,chr7_98430000_98435000,10
50898,chr7_98050000_98055000,chr7_98435000_98440000,14
50899,chr7_98060000_98065000,chr7_98435000_98440000,18
50900,chr7_98060000_98065000,chr7_98440000_98445000,10
50901,chr7_98615000_98620000,chr7_98920000_98925000,10
50902,chr7_98620000_98625000,chr7_98920000_98925000,12
50903,chr7_98635000_98640000,chr7_98730000_98735000,15
50904,chr7_98635000_98640000,chr7_98795000_98800000,1316
50905,chr7_98635000_98640000,chr7_98805000_98810000,1626
50906,chr7_98635000_98640000,chr7_98820000_98825000,1622
50907,chr7_98635000_98640000,chr7_98825000_98830000,11
50908,chr7_98635000_98640000,chr7_98835000_98840000,11
50909,chr7_98635000_98640000,chr7_98865000_98870000,1212
50910,chr7_98635000_98640000,chr7_98905000_98910000,1517
50911,chr7_98635000_98640000,chr7_98910000_98915000,3635
50912,chr7_98635000_98640000,chr7_98915000_98920000,14
50913,chr7_98635000_98640000,chr7_98920000_98925000,1416
50914,chr7_98635000_98640000,chr7_98925000_98930000,19
50915,chr7_98640000_98645000,chr7_98805000_98810000,20
50916,chr7_98640000_98645000,chr7_98910000_98915000,12
50917,chr7_98640000_98645000,chr7_98920000_98925000,14
50918,chr7_98640000_98645000,chr7_98925000_98930000,10
50919,chr7_98645000_98650000,chr7_98910000_98915000,15
50920,chr7_98645000_98650000,chr7_98920000_98925000,12
50921,chr7_98655000_98660000,chr7_98820000_98825000,12
50922,chr7_98655000_98660000,chr7_98880000_98885000,13
50923,chr7_98660000_98665000,chr7_98905000_98910000,10
50924,chr7_98665000_98670000,chr7_98720000_98725000,19
50925,chr7_98665000_98670000,chr7_98730000_98735000,18
50926,chr7_98665000_98670000,chr7_98795000_98800000,15
50927,chr7_98665000_98670000,chr7_98805000_98810000,1419
50928,chr7_98665000_98670000,chr7_98910000_98915000,12
50929,chr7_98665000_98670000,chr7_98920000_98925000,11
50930,chr7_98670000_98675000,chr7_98805000_98810000,13
50931,chr7_98690000_98695000,chr7_98805000_98810000,1314
50932,chr7_98690000_98695000,chr7_98820000_98825000,14
50933,chr7_98695000_98700000,chr7_98720000_98725000,26
50934,chr7_98695000_98700000,chr7_98730000_98735000,24
50935,chr7_98695000_98700000,chr7_98790000_98795000,17
50936,chr7_98695000_98700000,chr7_98795000_98800000,16
50937,chr7_98695000_98700000,chr7_98805000_98810000,1824
